,Idx,power,voltage
1562514887,866131033542636,0,224
1562514892,866873020621168,0,226
1562514947,866131033542636,0,224
1562514952,866873020621168,0,226
1562515007,866131033542636,0,224
1562515012,866873020621168,0,226
1562515067,866131033542636,0,224
1562515072,866873020621168,0,226
1562515127,866131033542636,0,224
1562515132,866873020621168,0,226
1562515187,866131033542636,0,224
1562515192,866873020621168,0,226
1562515247,866131033542636,0,223
1562515252,866873020621168,0,224
1562515307,866131033542636,0,223
1562515312,866873020621168,0,224
1562515367,866131033542636,0,223
1562515372,866873020621168,0,224
1562515427,866131033542636,0,223
1562515433,866873020621168,0,224
1562515487,866131033542636,0,223
1562515493,866873020621168,0,224
1562515547,866131033542636,0,223
1562515553,866873020621168,0,224
1562515607,866131033542636,0,224
1562515613,866873020621168,0,224
1562515667,866131033542636,0,224
1562515673,866873020621168,0,224
1562515727,866131033542636,0,223
1562515733,866873020621168,0,224
1562515787,866131033542636,0,223
1562515793,866873020621168,0,224
1562515848,866131033542636,0,223
1562515853,866873020621168,0,224
1562515908,866131033542636,0,223
1562515913,866873020621168,0,224
1562515968,866131033542636,0,224
1562515973,866873020621168,0,224
1562516028,866131033542636,0,224
1562516033,866873020621168,0,224
1562516088,866131033542636,0,223
1562516093,866873020621168,0,224
1562516148,866131033542636,0,224
1562516153,866873020621168,0,226
1562516208,866131033542636,0,224
1562516213,866873020621168,0,226
1562516268,866131033542636,0,224
1562516273,866873020621168,0,226
1562516328,866131033542636,0,224
1562516333,866873020621168,0,226
1562516388,866131033542636,0,224
1562516393,866873020621168,0,226
1562516448,866131033542636,0,225
1562516453,866873020621168,0,226
1562516508,866131033542636,0,225
1562516513,866873020621168,0,226
1562516568,866131033542636,0,225
1562516573,866873020621168,0,226
1562516628,866131033542636,0,224
1562516633,866873020621168,0,226
1562516688,866131033542636,0,225
1562516693,866873020621168,0,226
1562516748,866131033542636,0,224
1562516753,866873020621168,0,226
1562516808,866131033542636,0,225
1562516813,866873020621168,0,226
1562516868,866131033542636,0,225
1562516873,866873020621168,0,226
1562516928,866131033542636,0,225
1562516933,866873020621168,0,226
1562516988,866131033542636,0,225
1562516993,866873020621168,0,226
1562517048,866131033542636,0,224
1562517053,866873020621168,0,226
1562517108,866131033542636,0,224
1562517113,866873020621168,0,225
1562517168,866131033542636,0,224
1562517174,866873020621168,0,225
1562517228,866131033542636,0,224
1562517234,866873020621168,0,225
1562517288,866131033542636,0,224
1562517294,866873020621168,0,225
1562517348,866131033542636,0,223
1562517354,866873020621168,0,225
1562517408,866131033542636,0,224
1562517414,866873020621168,0,225
1562517468,866131033542636,0,224
1562517474,866873020621168,0,225
1562517528,866131033542636,0,224
1562517534,866873020621168,0,225
1562517588,866131033542636,0,224
1562517594,866873020621168,0,225
1562517648,866131033542636,0,224
1562517654,866873020621168,0,225
1562517708,866131033542636,0,224
1562517714,866873020621168,0,225
1562517768,866131033542636,0,224
1562517774,866873020621168,0,225
1562517828,866131033542636,0,224
1562517834,866873020621168,0,225
1562517888,866131033542636,0,224
1562517894,866873020621168,0,226
1562517948,866131033542636,0,225
1562517954,866873020621168,0,226
1562518008,866131033542636,0,225
1562518014,866873020621168,0,226
1562518068,866131033542636,0,225
1562518074,866873020621168,0,226
1562518128,866131033542636,0,225
1562518134,866873020621168,0,226
1562518188,866131033542636,0,225
1562518194,866873020621168,0,226
1562518248,866131033542636,0,225
1562518254,866873020621168,0,226
1562518308,866131033542636,0,225
1562518314,866873020621168,0,226
1562518368,866131033542636,0,225
1562518374,866873020621168,0,226
1562518428,866131033542636,0,225
1562518434,866873020621168,0,226
1562518488,866131033542636,0,225
1562518494,866873020621168,0,226
1562518548,866131033542636,0,225
1562518554,866873020621168,0,226
1562518608,866131033542636,0,225
1562518614,866873020621168,0,226
1562518668,866131033542636,0,225
1562518674,866873020621168,0,226
1562518728,866131033542636,0,225
1562518734,866873020621168,0,226
1562518788,866131033542636,0,225
1562518794,866873020621168,0,226
1562518848,866131033542636,0,225
1562518854,866873020621168,0,226
1562518908,866131033542636,0,225
1562518914,866873020621168,0,226
1562518968,866131033542636,0,224
1562518974,866873020621168,0,225
1562519028,866131033542636,0,224
1562519034,866873020621168,0,225
1562519088,866131033542636,0,224
1562519094,866873020621168,0,225
1562519148,866131033542636,0,224
1562519154,866873020621168,0,225
1562519208,866131033542636,0,224
1562519214,866873020621168,0,225
1562519268,866131033542636,0,224
1562519274,866873020621168,0,225
1562519328,866131033542636,0,224
1562519334,866873020621168,0,225
1562519388,866131033542636,0,224
1562519394,866873020621168,0,225
1562519449,866131033542636,0,224
1562519454,866873020621168,0,225
1562519509,866131033542636,0,224
1562519514,866873020621168,0,225
1562519569,866131033542636,0,224
1562519574,866873020621168,0,225
1562519629,866131033542636,0,224
1562519634,866873020621168,0,225
1562519689,866131033542636,0,224
1562519694,866873020621168,0,226
1562519749,866131033542636,0,225
1562519754,866873020621168,0,226
1562519809,866131033542636,0,225
1562519814,866873020621168,0,226
1562519869,866131033542636,0,225
1562519874,866873020621168,0,226
1562519929,866131033542636,0,225
1562519934,866873020621168,0,226
1562519989,866131033542636,0,224
1562519994,866873020621168,0,226
1562520049,866131033542636,0,225
1562520054,866873020621168,0,226
1562520109,866131033542636,0,225
1562520114,866873020621168,0,226
1562520169,866131033542636,0,225
1562520174,866873020621168,0,226
1562520229,866131033542636,0,225
1562520234,866873020621168,0,226
1562520289,866131033542636,0,224
1562520294,866873020621168,0,226
1562520349,866131033542636,0,225
1562520354,866873020621168,0,226
1562520409,866131033542636,0,225
1562520414,866873020621168,0,226
1562520469,866131033542636,0,225
1562520474,866873020621168,0,226
1562520529,866131033542636,0,225
1562520534,866873020621168,0,226
1562520589,866131033542636,0,225
1562520594,866873020621168,0,226
1562520649,866131033542636,0,225
1562520654,866873020621168,0,226
1562520709,866131033542636,0,225
1562520714,866873020621168,0,226
1562520769,866131033542636,0,225
1562520775,866873020621168,0,226
1562520829,866131033542636,0,225
1562520835,866873020621168,0,226
1562520889,866131033542636,0,224
1562520895,866873020621168,0,225
1562520949,866131033542636,0,224
1562520955,866873020621168,0,225
1562521009,866131033542636,0,224
1562521015,866873020621168,0,225
1562521069,866131033542636,0,224
1562521075,866873020621168,0,225
1562521129,866131033542636,0,224
1562521135,866873020621168,0,225
1562521189,866131033542636,0,224
1562521195,866873020621168,0,225
1562521259,866131033542636,0,0
1562521255,866873020621168,0,225
1562521319,866131033542636,0,221
1562521315,866873020621168,0,225
1562521379,866131033542636,0,224
1562521375,866873020621168,0,225
1562521439,866131033542636,0,224
1562521435,866873020621168,0,225
1562521499,866131033542636,0,224
1562521495,866873020621168,0,225
1562521559,866131033542636,0,224
1562521555,866873020621168,0,225
1562521619,866131033542636,0,225
1562521615,866873020621168,0,226
1562521679,866131033542636,0,225
1562521675,866873020621168,0,226
1562521739,866131033542636,0,225
1562521735,866873020621168,0,226
1562521799,866131033542636,0,225
1562521795,866873020621168,0,226
1562521859,866131033542636,0,225
1562521855,866873020621168,0,226
1562521919,866131033542636,0,225
1562521915,866873020621168,0,226
1562521979,866131033542636,0,225
1562521975,866873020621168,0,226
1562522039,866131033542636,0,225
1562522035,866873020621168,0,226
1562522099,866131033542636,0,225
1562522095,866873020621168,0,226
1562522159,866131033542636,0,225
1562522155,866873020621168,0,226
1562522219,866131033542636,0,225
1562522215,866873020621168,0,226
1562522279,866131033542636,0,225
1562522275,866873020621168,0,226
1562522339,866131033542636,0,225
1562522335,866873020621168,0,226
1562522399,866131033542636,0,225
1562522395,866873020621168,0,226
1562522459,866131033542636,0,225
1562522455,866873020621168,0,226
1562522519,866131033542636,0,225
1562522515,866873020621168,0,226
1562522579,866131033542636,0,225
1562522575,866873020621168,0,226
1562522639,866131033542636,0,225
1562522635,866873020621168,0,226
1562522699,866131033542636,0,225
1562522695,866873020621168,0,226
1562522759,866131033542636,0,224
1562522755,866873020621168,0,226
1562522819,866131033542636,0,224
1562522815,866873020621168,0,225
1562522879,866131033542636,0,224
1562522875,866873020621168,0,225
1562522939,866131033542636,0,224
1562522935,866873020621168,0,225
1562522999,866131033542636,0,224
1562522995,866873020621168,0,225
1562523059,866131033542636,0,224
1562523055,866873020621168,0,225
1562523119,866131033542636,0,224
1562523115,866873020621168,0,225
1562523179,866131033542636,0,224
1562523175,866873020621168,0,225
1562523239,866131033542636,0,224
1562523235,866873020621168,0,225
1562523299,866131033542636,0,224
1562523295,866873020621168,0,225
1562523359,866131033542636,0,224
1562523355,866873020621168,0,225
1562523419,866131033542636,0,224
1562523415,866873020621168,0,225
1562523479,866131033542636,0,225
1562523475,866873020621168,0,226
1562523539,866131033542636,0,225
1562523535,866873020621168,0,226
1562523599,866131033542636,0,225
1562523595,866873020621168,0,226
1562523659,866131033542636,0,225
1562523655,866873020621168,0,226
1562523719,866131033542636,0,225
1562523715,866873020621168,0,226
1562523779,866131033542636,0,225
1562523775,866873020621168,0,226
1562523839,866131033542636,0,225
1562523835,866873020621168,0,226
1562523899,866131033542636,0,224
1562523895,866873020621168,0,226
1562523959,866131033542636,0,225
1562523955,866873020621168,0,226
1562524019,866131033542636,0,225
1562524015,866873020621168,0,226
1562524079,866131033542636,0,225
1562524075,866873020621168,0,226
1562524139,866131033542636,0,225
1562524135,866873020621168,0,226
1562524199,866131033542636,0,225
1562524195,866873020621168,0,226
1562524255,866873020621168,0,226
1562524271,866131033542636,0,0
1562524315,866873020621168,0,226
1562524331,866131033542636,0,223
1562524376,866873020621168,0,226
1562524391,866131033542636,0,225
1562524436,866873020621168,0,226
1562524451,866131033542636,0,225
1562524496,866873020621168,0,226
1562524511,866131033542636,0,225
1562524556,866873020621168,0,226
1562524571,866131033542636,0,225
1562524616,866873020621168,0,225
1562524631,866131033542636,0,224
1562524676,866873020621168,0,225
1562524691,866131033542636,0,224
1562524736,866873020621168,0,225
1562524751,866131033542636,0,224
1562524796,866873020621168,0,225
1562524811,866131033542636,0,224
1562524856,866873020621168,0,225
1562524871,866131033542636,0,224
1562524916,866873020621168,0,225
1562524931,866131033542636,0,224
1562524976,866873020621168,0,225
1562524991,866131033542636,0,224
1562525036,866873020621168,0,225
1562525051,866131033542636,0,224
1562525096,866873020621168,0,225
1562525111,866131033542636,0,224
1562525156,866873020621168,0,225
1562525171,866131033542636,0,224
1562525216,866873020621168,0,225
1562525231,866131033542636,0,224
1562525276,866873020621168,0,225
1562525291,866131033542636,0,224
1562525336,866873020621168,0,226
1562525351,866131033542636,0,225
1562525396,866873020621168,0,226
1562525411,866131033542636,0,225
1562525456,866873020621168,0,226
1562525471,866131033542636,0,225
1562525516,866873020621168,0,226
1562525531,866131033542636,0,225
1562525576,866873020621168,0,226
1562525591,866131033542636,0,225
1562525636,866873020621168,0,226
1562525651,866131033542636,0,225
1562525696,866873020621168,0,226
1562525711,866131033542636,0,225
1562525756,866873020621168,0,226
1562525771,866131033542636,0,225
1562525816,866873020621168,0,226
1562525831,866131033542636,0,225
1562525876,866873020621168,0,226
1562525891,866131033542636,0,225
1562525936,866873020621168,0,226
1562525951,866131033542636,0,225
1562525996,866873020621168,0,226
1562526011,866131033542636,0,225
1562526056,866873020621168,0,226
1562526071,866131033542636,0,225
1562526116,866873020621168,0,226
1562526131,866131033542636,0,224
1562526176,866873020621168,0,226
1562526191,866131033542636,0,224
1562526236,866873020621168,0,226
1562526251,866131033542636,0,224
1562526296,866873020621168,0,226
1562526311,866131033542636,0,225
1562526356,866873020621168,0,226
1562526371,866131033542636,0,225
1562526416,866873020621168,0,226
1562526431,866131033542636,0,225
1562526476,866873020621168,0,225
1562526491,866131033542636,0,224
1562526536,866873020621168,0,225
1562526551,866131033542636,0,224
1562526596,866873020621168,0,225
1562526611,866131033542636,0,224
1562526656,866873020621168,0,225
1562526671,866131033542636,0,224
1562526716,866873020621168,0,225
1562526731,866131033542636,0,224
1562526776,866873020621168,0,225
1562526791,866131033542636,0,224
1562526836,866873020621168,0,225
1562526851,866131033542636,0,224
1562526896,866873020621168,0,225
1562526911,866131033542636,0,224
1562526957,866873020621168,0,225
1562526971,866131033542636,0,224
1562527017,866873020621168,0,225
1562527031,866131033542636,0,224
1562527077,866873020621168,0,225
1562527091,866131033542636,0,224
1562527137,866873020621168,0,225
1562527151,866131033542636,0,224
1562527197,866873020621168,0,225
1562527211,866131033542636,0,225
1562527257,866873020621168,0,226
1562527271,866131033542636,0,225
1562527317,866873020621168,0,226
1562527331,866131033542636,0,225
1562527377,866873020621168,0,226
1562527391,866131033542636,0,225
1562527437,866873020621168,0,226
1562527451,866131033542636,0,225
1562527497,866873020621168,0,226
1562527511,866131033542636,0,225
1562527557,866873020621168,0,226
1562527571,866131033542636,0,225
1562527617,866873020621168,0,226
1562527631,866131033542636,0,225
1562527677,866873020621168,0,226
1562527691,866131033542636,0,225
1562527737,866873020621168,0,226
1562527751,866131033542636,0,225
1562527797,866873020621168,0,226
1562527811,866131033542636,0,225
